Grain Name,Length Number,Apparent Length,Corr. Z Depth,True Length,Azimuth,Dip,Proj C len,Angle to C
Grain16,31,2.595662797,4.908,5.552110352,81.87842444,62.12726409,,86.21303404
Grain16,32,2.850366744,3.272,4.339420996,0.42552384,48.93960764,,48.94098414
Grain16,33,3.920803608,4.09,5.665756872,28.04460464,46.20996575,,52.35536533
Grain16,34,1.501993301,4.09,4.357072856,75.14241322,69.83497129,,84.92880377
Grain16,35,4.667166046,4.908,6.772806132,42.87144413,46.44079595,,59.66653799
Grain16,36,6.334631088,3.272,7.129764023,80.14014587,27.31751765,,81.24893593
Grain16,37,5.00063614,7.362,8.899741895,6.102583937,55.81370515,,56.03396135
Grain16,38,6.505579325,3.272,7.282070197,10.29435702,26.70024229,,28.47940141
Grain16,39,0.349206349,3.272,3.290581875,50.39526457,83.90813,,86.1208579
Grain16,40,5.82374225,7.362,9.386959987,74.27054542,51.65408704,,80.31742374
Grain16,41,3.901316392,4.09,5.652288881,9.933037076,46.35256391,,47.16631955
Grain16,42,5.691367179,4.09,7.008549091,82.86645686,35.70224266,,84.21224643
Grain16,43,4.263500632,5.726,7.138943454,82.11518251,53.3291387,,85.30063241
Grain16,44,0.436507937,2.454,2.492519845,39.60473543,79.91394154,,82.24551031
Grain16,45,0.523809524,4.908,4.935872812,39.60473543,83.90813,,85.31005704
Grain16,46,9.606745368,3.272,10.14867186,51.95748949,18.80853567,,54.31425155
Grain16,47,7.358752243,4.09,8.418986552,34.84109374,29.06533815,,44.16133866
Grain16,48,2.818097402,6.544,7.124998875,34.20605831,66.70143467,,70.90681676
Grain16,49,7.37995385,4.09,8.437524449,22.92083294,28.99539584,,36.33185737
Grain16,50,7.366516007,1.636,7.545995897,34.1644034,12.52136928,,36.12338015
Grain16,51,5.630783189,2.454,6.142298863,80.14014587,23.54846742,,80.9684413
Grain16,52,5.593436612,10.634,12.0153439,53.07903973,62.25582982,,73.76089357
Grain16,53,7.144342879,5.726,9.15580205,82.92015486,38.71124284,,84.48105972
Grain16,54,6.683562302,7.362,9.94329166,26.50876465,47.7653879,,53.02257278
Grain16,55,4.647528514,4.09,6.190930567,34.21542367,41.34899242,,51.62722195
Grain16,56,1.573851747,1.636,2.270133327,84.08533209,46.10920628,,85.90323244
Grain16,57,6.812321363,5.726,8.899145934,19.55743262,40.04825358,,43.83492262
Grain16,58,2.446002905,1.636,2.942690301,74.42922459,33.7764387,,77.10757102
Grain16,59,2.639339382,4.09,4.867670117,73.82043756,57.16522989,,81.30999859
Grain16,60,9.778557225,8.998,13.28849824,30.01882935,42.61953703,,50.41978321
Grain16,61,1.938409813,4.09,4.52609463,47.36990145,64.64191011,,73.13880385
Grain16,62,3.440391515,7.362,8.126213003,3.898044031,64.9524923,,65.01441869
Grain16,63,3.177825745,4.908,5.846968485,29.47076282,57.07780062,,61.75943612
Grain16,64,5.864821611,4.09,7.150121155,5.998355763,34.89108676,,35.33841546
Grain16,65,0.349206349,2.454,2.478721661,39.60473543,81.9011344,,83.76862465
Grain16,66,1.754740188,4.09,4.450529533,44.68467143,66.77912741,,73.72034533
Grain16,67,2.760718592,3.272,4.281068926,85.0904181,49.84432164,,86.83623986
Grain17,1,3.803384603,4.908,6.209202722,7.942327185,52.22661607,,52.65130558
Grain17,2,8.618130414,3.272,9.218359715,30.66159804,20.79000253,,36.46838308
Grain17,3,0.531034824,2.454,2.510799471,63.34923786,77.78971225,,84.55623785
Grain17,4,5.691367179,4.908,7.515325966,58.45704293,40.77312707,,66.660854
Grain17,5,10.69684942,2.454,10.97473023,32.81267451,12.92083632,,34.99854695
Grain17,6,0.370389266,1.636,1.677404009,62.18843993,77.24332828,,84.08674165
Grain17,7,4.223087392,5.726,7.114881806,46.93332123,53.59017296,,66.08945977
Grain17,8,5.009772511,5.726,7.608212445,65.72073451,48.816781,,74.29096338
Grain17,9,5.303167239,3.272,6.231337478,37.41329936,31.67416179,,47.4708698
Grain17,10,4.372929449,5.726,7.204830877,20.62207029,52.63113345,,55.38539885
Grain17,11,4.044240731,4.09,5.751867792,30.92470824,45.32231469,,52.90309119
Grain17,12,0.859820919,2.454,2.600270758,48.8490711,70.69080097,,77.43230294
Grain17,13,4.725589036,3.272,5.747797468,82.0436543,34.69874627,,83.46548496
Grain17,14,4.923840482,6.544,8.189514094,19.88463339,53.04144331,,55.57054824
Grain17,15,3.631158377,0.818,3.72215464,80.00732884,12.69524151,,80.25403627
Grain17,16,3.286298928,1.636,3.671002131,22.42224831,26.46524517,,34.15461308
Grain17,17,4.270645171,4.09,5.913248699,31.95618381,43.76222522,,52.21017382
